title,url,year,tags,decade,urlMinusVaultId,isMusical,isComedy,isDrama,isPlay,tags_simplified,description,qasset,weeks
The More the Merrier,/production/the-more-the-merrier-cort-theatre-vault-0000003600,1941,Broadway/Original/Play,1940,/production/the-more-the-merrier-cort-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef7024e0001,0
Cuckoos on the Hearth,/production/cuckoos-on-the-hearth-morosco-theatre-vault-0000002461,1941,Broadway/Original,1940,/production/cuckoos-on-the-hearth-morosco-theatre,False,False,False,False,Broadway/Original,,00000150-ae98-d936-a7fd-eefc62d90002,0
The Distant City,/production/the-distant-city-longacre-theatre-vault-0000006964,1941,Broadway/Original/Play,1940,/production/the-distant-city-longacre-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea4-d936-a7fd-eef4c4a00004,0
The Jooss Ballet,/production/the-jooss-ballet-maxine-elliotts-theatre-vault-0000008569,1941,Broadway/Musical,1940,/production/the-jooss-ballet-maxine-elliotts-theatre,True,False,False,False,Other,,00000150-aea5-d936-a7fd-eef542c60002,0
Ghost for Sale,/production/ghost-for-sale-dalys-63rd-street-theatre-vault-0000000474,1941,Broadway/Original/Play,1940,/production/ghost-for-sale-dalys-63rd-street-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea1-d936-a7fd-eef5d4c80003,0
Mr. Big,/production/mr-big-lyceum-theatre-vault-0000007209,1941,Broadway/Original/Play,1940,/production/mr-big-lyceum-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea4-d936-a7fd-eef4ac250004,0
Best Foot Forward,/production/best-foot-forward-ethel-barrymore-theatre-vault-0000004419,1941,Broadway/Musical/Original,1940,/production/best-foot-forward-ethel-barrymore-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea3-d936-a7fd-eef752780004,0
"Ah, Wilderness!",/production/ah-wilderness-guild-theatre-vault-0000005348,1941,Broadway/Play,1940,/production/ah-wilderness-guild-theatre,False,False,False,True,Other,"In a small New England town at the turn of the 20th century, an intense, poetic and sensitive young man falls in love, drives his mother crazy, and sparks his parents to recall their own romance and youth.",00000150-aea3-d936-a7fd-eef7ad6e0002,0
All Men Are Alike,/production/all-men-are-alike-hudson-theatre-vault-0000005865,1941,Broadway/Original/Play,1940,/production/all-men-are-alike-hudson-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef7ea440004,0
Anne of England,/production/anne-of-england-st-james-theatre-vault-0000004234,1941,Broadway/Original/Play,1940,/production/anne-of-england-st-james-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef75265000a,0
Viva O'brien,/production/viva-obrien-majestic-theatre-vault-0000007871,1941,Broadway/Comedy/Musical/Original,1940,/production/viva-obrien-majestic-theatre,True,True,False,False,Other,,00000150-aea5-d936-a7fd-eef542a6000a,0
As You Like It,/production/as-you-like-it-mansfield-theatre-vault-0000008110,1941,Broadway,1940,/production/as-you-like-it-mansfield-theatre,False,False,False,False,Broadway,"Rosalind, banished from her father's kingdom by her usurping uncle, disguises herself as a boy while falling for one, the similarly exiled duke Orlando.",00000150-aea5-d936-a7fd-eef542b90004,0
Good Neighbor,/production/good-neighbor-windsor-theatre-vault-0000000229,1941,Broadway/Original,1940,/production/good-neighbor-windsor-theatre,False,False,False,False,Broadway/Original,,00000150-ae98-d936-a7fd-eefc621c0008,0
Candle in the Wind,/production/candle-in-the-wind-shubert-theatre-vault-0000010538,1941,Broadway/Original/Play,1940,/production/candle-in-the-wind-shubert-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea6-d936-a7fd-eef6815c0009,0
The Land Is Bright,/production/the-land-is-bright-music-box-theatre-vault-0000002669,1941,Broadway/Original/Play,1940,/production/the-land-is-bright-music-box-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea2-d936-a7fd-eef695e10001,0
Let's Face It!,/production/lets-face-it-imperial-theatre-vault-0000006071,1941,Broadway/Musical/Original,1940,/production/lets-face-it-imperial-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea4-d936-a7fd-eef436a50000,0
High Kickers,/production/high-kickers-broadhurst-theatre-vault-0000002116,1941,Broadway/Musical/Original,1940,/production/high-kickers-broadhurst-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-ae93-d936-a7fd-eef749aa0002,0
The Man with Blond Hair,/production/the-man-with-blond-hair-belasco-theatre-vault-0000010878,1941,Broadway/Original/Play,1940,/production/the-man-with-blond-hair-belasco-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea6-d936-a7fd-eef6816b0003,0
Blithe Spirit,/production/blithe-spirit-morosco-theatre-vault-0000001787,1941,Broadway/Comedy/Farce/Original/Play,1940,/production/blithe-spirit-morosco-theatre,False,True,False,True,Other,"Researching material for a new novel, Charles engages Madame Arcati, a spiritual medium of uncertain talent, to conduct a séance in his home. Quite by accident, she summons the spirit of Charles's first wife and cannot make the disruptive spirit go away.",00000150-aea2-d936-a7fd-eef679870000,0
La Vie Parisienne,/production/la-vie-parisienne-44th-street-theatre-vault-0000011433,1941,Broadway/Opera/Original,1940,/production/la-vie-parisienne-44th-street-theatre,False,False,False,False,Other,,00000150-aea6-d936-a7fd-eef6ecfa0001,0
The Walrus and the Carpenter,/production/the-walrus-and-the-carpenter-cort-theatre-vault-0000003599,1941,Broadway/Original/Play,1940,/production/the-walrus-and-the-carpenter-cort-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef7024e0000,0
Spring Again,/production/spring-again-henry-millers-theatre-vault-0000009417,1941,Broadway/Original/Play,1940,/production/spring-again-henry-millers-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea6-d936-a7fd-eef600c30002,0
Macbeth,/production/macbeth-national-theatre-vault-0000013252,1941,Broadway/Play,1940,/production/macbeth-national-theatre,False,False,False,True,Other,"When three witches deliver some surprising prophecies, Macbeth hatches a plan to murder the king and claim the throne for himself. Provoked by his wife and preoccupied with greed, Macbeth begins his tragic descent into madness.",00000150-aea8-d936-a7fd-eefc2a5e0000,0
Theatre,/production/theatre-hudson-theatre-vault-0000005864,1941,Broadway/Comedy/Original,1940,/production/theatre-hudson-theatre,False,True,False,False,Broadway/Comedy/Original,,00000150-aea3-d936-a7fd-eef7ea440003,0
Ballet Theatre,/production/ballet-theatre-44th-street-theatre-vault-0000011432,1941,Broadway/Dance/Original,1940,/production/ballet-theatre-44th-street-theatre,False,False,False,False,Other,,00000150-aea6-d936-a7fd-eef6dd850000,0
Little Dark Horse,/production/little-dark-horse-john-golden-theatre-vault-0000008491,1941,Broadway/Original/Play,1940,/production/little-dark-horse-john-golden-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea5-d936-a7fd-eef542be0009,0
Ring Around Elizabeth,/production/ring-around-elizabeth-playhouse-theatre-vault-0000009419,1941,Broadway/Original/Play,1940,/production/ring-around-elizabeth-playhouse-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea5-d936-a7fd-eef5caff0004,0
Junior Miss,/production/junior-miss-lyceum-theatre-vault-0000007208,1941,Broadway/Comedy/Original,1940,/production/junior-miss-lyceum-theatre,False,True,False,False,Broadway/Comedy/Original,,00000150-aea4-d936-a7fd-eef4deca0003,0
Walk Into My Parlor,/production/walk-into-my-parlor-forrest-theatre-vault-0000004802,1941,Broadway/Original/Play,1940,/production/walk-into-my-parlor-forrest-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef771790000,0
The Seventh Trumpet,/production/the-seventh-trumpet-mansfield-theatre-vault-0000008108,1941,Broadway/Original/Play,1940,/production/the-seventh-trumpet-mansfield-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea5-d936-a7fd-eef542b90002,0
Hope for a Harvest,/production/hope-for-a-harvest-guild-theatre-vault-0000005347,1941,Broadway/Original/Play,1940,/production/hope-for-a-harvest-guild-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef7ad6e0001,0
Le Meri and Natya Dancers,/production/le-meri-and-natya-dancers-guild-theatre-vault-0000005346,1941,Broadway/Dance/Original,1940,/production/le-meri-and-natya-dancers-guild-theatre,False,False,False,False,Other,,00000150-aea3-d936-a7fd-eef7ad6e0000,0
Sons O' Fun,/production/sons-o-fun-winter-garden-theatre-vault-0000011608,1941,Broadway/Original/Revue,1940,/production/sons-o-fun-winter-garden-theatre,False,False,False,False,Other,,00000150-aea6-d936-a7fd-eef6ed340000,0
Twelfth Night,/production/twelfth-night-little-theatre-vault-0000006750,1941,Broadway/Comedy,1940,/production/twelfth-night-little-theatre,False,True,False,False,Other,"Mistaken identity, wild characters and unusual courtships are all combined in one of Shakespeare's most popular comedies.",00000150-aea4-d936-a7fd-eef470920002,0
Sunny River,/production/sunny-river-st-james-theatre-vault-0000004232,1941,Broadway/Musical/Original,1940,/production/sunny-river-st-james-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea3-d936-a7fd-eef7473c0000,0
Angel Street,/production/angel-street-john-golden-theatre-vault-0000008490,1941,Broadway/Original/Play/Thriller,1940,/production/angel-street-john-golden-theatre,False,False,False,True,Other,"A prosperous couple in Victorian London is driven apart when the husband starts to convince his wife she is going mad, in Patrick Hamilton's thriller, which was filmed using its British title, Gaslight.",00000150-aea5-d936-a7fd-eef534bc0004,0
Golden Wings,/production/golden-wings-cort-theatre-vault-0000003598,1941,Broadway/Original/Play,1940,/production/golden-wings-cort-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef7024d0005,0
"Brooklyn, U.S.A.",/production/brooklyn-usa-forrest-theatre-vault-0000004801,1941,Broadway/Original/Play,1940,/production/brooklyn-usa-forrest-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef771780004,0
Pie in the Sky,/production/pie-in-the-sky-playhouse-theatre-vault-0000009418,1941,Broadway/Original/Play,1940,/production/pie-in-the-sky-playhouse-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea6-d936-a7fd-eef600c30007,0
Letters to Lucerne,/production/letters-to-lucerne-cort-theatre-vault-0000003597,1941,Broadway/Original/Play,1940,/production/letters-to-lucerne-cort-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef7024d0004,0
Banjo Eyes,/production/banjo-eyes-hollywood-theatre-vault-0000005834,1941,Broadway/Musical/Original,1940,/production/banjo-eyes-hollywood-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea3-d936-a7fd-eef7ea370003,0
Clash by Night,/production/clash-by-night-belasco-theatre-vault-0000010877,1941,Broadway/Original/Play,1940,/production/clash-by-night-belasco-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea6-d936-a7fd-eef6b8d90003,0
In Time to Come,/production/in-time-to-come-mansfield-theatre-vault-0000008107,1941,Broadway/Original/Play,1940,/production/in-time-to-come-mansfield-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea5-d936-a7fd-eef542b90000,0
The First Crocus,/production/the-first-crocus-longacre-theatre-vault-0000006963,1941,Broadway/Comedy/Original/Play,1940,/production/the-first-crocus-longacre-theatre,False,True,False,True,Broadway/Comedy/Original/Play,,00000150-aea4-d936-a7fd-eef4c4a00003,0
Papa Is All,/production/papa-is-all-guild-theatre-vault-0000005345,1941,Broadway/Original/Play,1940,/production/papa-is-all-guild-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef7ad6d0004,0
Johnny on a Spot,/production/johnny-on-a-spot-plymouth-theatre-vault-0000009660,1941,Broadway/Original/Play,1940,/production/johnny-on-a-spot-plymouth-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea6-d936-a7fd-eef600da0003,0
The Lady Comes Across,/production/the-lady-comes-across-44th-street-theatre-vault-0000011431,1941,Broadway/Musical/Original,1940,/production/the-lady-comes-across-44th-street-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea6-d936-a7fd-eef6ecfa0000,0
The Rivals,/production/the-rivals-shubert-theatre-vault-0000010537,1941,Broadway/Comedy/Play,1940,/production/the-rivals-shubert-theatre,False,True,False,True,Other,"Wealthy captain Jack Absolute pretends to be poor officer Ensign Beverley to win the romantic Lydia in Richard Brinsley Sheridan's 1775 comedy, which also features such characters as oafish Bob Acres, temper-prone Sir Lucius O'Trigger and Mrs. Malaprop, whose frequent confusion of words and their meanings coined the term ""malapropism.""",00000150-aea6-d936-a7fd-eef6815c0007,0
All in Favor,/production/all-in-favor-henry-millers-theatre-vault-0000013551,1941,Broadway/Comedy,1940,/production/all-in-favor-henry-millers-theatre,False,True,False,False,Other,,00000150-aea8-d936-a7fd-eefc3a330003,0
H.M.S. Pinafore / The Green Table,/production/hms-pinafore-the-green-table-st-james-theatre-vault-0000004230,1941,Broadway/Dance/One Act/Original,1940,/production/hms-pinafore-the-green-table-st-james-theatre,False,False,False,False,Other,,00000150-aea3-d936-a7fd-eef741450002,0
Jason,/production/jason-hudson-theatre-vault-0000005863,1941,Broadway/Original/Play,1940,/production/jason-hudson-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea3-d936-a7fd-eef7ea440002,0
Porgy and Bess,/production/porgy-and-bess-majestic-theatre-vault-0000007869,1941,Broadway/Musical/Opera,1940,/production/porgy-and-bess-majestic-theatre,True,False,False,False,Other,"George Gershwin, Ira Gershwin and DuBose Heyward's operatic adaptation of Heyward's play Porgy follows the lives of the inhabitants of Catfish Row, an African-American section of Charleston, South Carolina, including the crippled Porgy, his beloved Bess, who is under the thrall of the dangerous Crown, and the sinewy drug dealer Sportin' Life.",00000150-aea5-d936-a7fd-eef542a60008,0
Cafe Crown,/production/cafe-crown-cort-theatre-vault-0000003596,1941,Broadway/Comedy/Original,1940,/production/cafe-crown-cort-theatre,False,True,False,False,Broadway/Comedy/Original,"A variety of Yiddish theatrical types, most notably an impresario who plans to ""improve"" King Lear, gather regularly at a Second Avenue café.",00000150-aea3-d936-a7fd-eef7024d0003,0
Lily of the Valley,/production/lily-of-the-valley-windsor-theatre-vault-0000000228,1941,Broadway/Original,1940,/production/lily-of-the-valley-windsor-theatre,False,False,False,False,Broadway/Original,,00000150-ae98-d936-a7fd-eefc629b0001,0
Solitaire,/production/solitaire-plymouth-theatre-vault-0000009659,1941,Broadway/Original/Play,1940,/production/solitaire-plymouth-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea5-d936-a7fd-eef5e5ee0004,0
Hedda Gabler,/production/hedda-gabler-longacre-theatre-vault-0000006962,1941,Broadway/Drama,1940,/production/hedda-gabler-longacre-theatre,False,False,True,False,Other,"Ibsen's Hedda Gabler presents a psychological study of a cultivated woman, recently returned from her honeymoon, whose boredom and dissatisfaction in a stifling environment lead her to destroy others — and herself.",00000150-aea4-d936-a7fd-eef4c4a00002,0
The Mikado / The Big City / A Ball in Old Vienna,/production/the-mikado-the-big-city-a-ball-in-old-vienna-st-james-theatre-vault-0000004227,1941,Broadway/Dance/One Act/Operetta/Original,1940,/production/the-mikado-the-big-city-a-ball-in-old-vienna-st-james-theatre,False,False,False,False,Other,,00000150-aea3-d936-a7fd-eef752700004,0
The Flowers of Virtue,/production/the-flowers-of-virtue-royale-theatre-vault-0000010298,1941,Broadway/Original/Play,1940,/production/the-flowers-of-virtue-royale-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea6-d936-a7fd-eef6814c0004,0
